'gene','Rheumatoid arthritis','Rheumatoid arthritis','Rheumatoid arthritis','Rheumatoid arthritis','Rheumatoid arthritis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Neuromuscular pain','Neuromuscular pain','Neuromuscular pain','Neuromuscular pain','Neuromuscular pain','Neuromuscular pain','Neuromuscular pain','Neuromuscular pain','Neuromuscular pain','Neuromuscular pain','Neuromuscular pain','Breast cancer','Breast cancer','Breast cancer','Breast cancer','Breast cancer'
'230438_at',5.903733508,6.492338303,6.19117772,6.326647887,6.056757599,1.194068519,4.598890166,3.737798857,0.614639493,1.33552363,1.077810881,1.286678896,0.8410414,3.353400885,3.519204062,2.592753783,0.984091261,3.465587211,0.151677809,2.567369152,2.072507183,1.563227995,1.942622899,2.414433581,3.97889128,1.132062879,2.194873593,3.612608132,2.776239698,3.49902927,4.106330476,3.130154156,1.505615607,1.825517686,4.056851352,5.102742694,2.385864529,2.152283812,2.186061372,4.907974497,4.212651395,5.014381552,4.790958702,3.417888275,2.877801179,5.34753023,1.439794874,5.048845401,2.219096579,4.698484549,7.254896219,7.322522605,7.573676089,7.426587329,7.580600958,6.918039858,6.747506143,6.554463906,6.501008776,7.861140898,7.093462861,4.609673351,5.426686076,4.46806767,4.513145934,5.315631972
'230611_at',5.149528487,4.385278996,4.731942261,4.834498802,4.371722256,5.192631676,5.319860166,4.196227206,5.871567477,4.943627865,4.93016568,4.724951566,4.618160537,4.800103634,4.674193545,4.332647416,5.136467275,4.745370491,4.865028931,5.332279489,4.712900986,4.261733169,5.063147227,5.281260077,4.08534731,3.569716257,3.453215569,2.559795927,3.665443652,4.447684296,4.154134551,4.516809273,6.208214333,1.851095125,4.256175868,3.357001263,5.446698757,4.20919392,4.8915625,4.929535319,5.112716187,4.948713505,5.120364971,4.177690418,4.983161312,4.310142845,3.41160137,4.369078612,5.119587727,4.263407674,10.1551424,10.03657563,9.576818743,9.91929942,9.027308811,9.891608581,8.982263749,9.204344484,9.733518311,9.256174111,9.183842195,4.771989076,4.383839676,4.390937772,4.39977171,4.994900165
'230653_at',6.425482858,7.181519436,5.919328605,7.576235183,7.140943831,6.480181324,6.188612127,6.496603984,6.549283678,6.116214445,6.346569182,7.401531654,7.272779777,7.021680513,6.665466262,7.492041336,6.995570022,7.573289526,6.952476574,6.281611414,6.923594185,6.815605581,7.322222812,6.535483101,7.979414449,8.173395228,8.782169981,6.784365682,7.019955609,8.044944321,7.066616104,8.31033354,8.651593148,8.881299534,7.605591504,7.86521904,8.146604956,8.232204274,8.758363168,9.092699551,7.686849685,7.869379247,8.832969577,9.214376491,8.209891558,8.506431326,8.969299382,8.211110763,8.845743886,7.762469329,5.649253284,5.660116781,6.406461819,5.741685211,6.259771872,6.800812117,6.428663572,6.478543405,6.945251765,6.886169303,6.619808836,5.532578675,8.47903071,5.082468718,6.172003235,5.800509346
'230692_at',-1.028557482,0.206183286,-1.811521506,0.622425609,-0.297363468,0.021230072,-1.440741241,1.574237632,2.709291722,-0.31643499,2.384954915,3.521596187,2.699408991,0.332996441,1.471833467,1.428543518,0.25730269,0.089916524,2.456957437,1.613472428,3.454584736,-0.588205982,-1.527002676,2.492061859,4.308933479,4.219597102,3.445715551,4.790657283,3.473843795,2.717473144,4.615431386,4.872769684,2.904611045,3.931492206,4.634189505,3.713566393,3.176176167,2.798100613,3.317891101,3.93003767,2.296646485,3.330321101,2.87900377,0.866882013,2.431282103,3.141759087,3.156294273,4.69669932,4.647080285,1.561617633,3.816991812,3.454700322,1.005968883,0.359368659,2.573795938,3.586846496,4.115503053,3.384758011,-1.839973125,2.382752319,3.730726138,2.023157225,-0.321644452,-0.511906752,1.477390695,-1.361916874
'230785_at',1.490168712,2.677316955,4.263500541,4.124292755,0.228776947,1.428543518,3.884598588,2.707025207,3.666715087,0.997360929,3.482108824,1.994945726,3.821839352,3.356516301,1.269972783,2.348985349,2.538210968,0.693440817,3.886042642,3.575380616,2.919159309,0.373027529,1.0214701,4.358926735,5.277230177,5.437177723,4.575338482,4.783016626,5.801471764,5.633613881,4.174164123,5.19434265,4.355143848,5.157393469,4.03425955,5.526280146,5.893209502,6.280300134,5.990702738,5.993508716,5.90952607,6.142598571,6.213553699,5.465287085,4.87018866,5.582740444,5.061954783,5.902759044,6.265059701,5.722000997,4.092229905,3.154991723,3.735881744,3.184202459,3.497368606,5.305696177,3.714275926,2.627566484,2.685337128,1.140361074,4.653898747,3.307153371,3.087274984,3.592550995,4.004716023,0.964982249
'231859_at',6.721466507,2.439462451,4.72865278,5.265467996,4.820552435,3.950641428,5.304767763,4.702537682,5.493044839,1.012459621,3.278908206,2.729929025,3.426494946,2.230772934,4.764864087,2.46763453,4.38270361,3.470162237,4.927641506,1.80230788,4.005180467,1.680675909,4.461343391,2.383868999,7.095736462,7.386849111,7.139642669,6.383516568,5.667230353,7.552607336,7.290597902,7.15988111,6.899597503,7.095221571,6.689431107,7.331306332,7.700716836,7.042898301,6.883678874,6.95386133,6.663854818,6.969211385,6.420705671,7.045377341,6.051579905,7.614105727,6.599526678,6.467609659,7.320446979,7.242968007,1.616163983,2.003376182,1.641359756,4.716580123,4.081286275,3.982513828,1.78992105,1.886970288,3.11571646,1.96738127,1.873229773,5.351329803,5.371801652,1.786270489,4.292465112,6.082546838
'231951_at',5.18419862,5.333361287,1.655490583,2.633099801,3.188405782,1.748539084,4.322210192,4.333037076,5.074494746,4.637829605,3.179886248,4.921791487,2.842281156,2.940755626,3.471639296,3.300287854,4.521427821,4.005375744,4.081867155,2.040785503,3.315719095,3.267886727,4.394054416,2.85098107,9.416056706,8.610175616,9.581045646,8.646176823,9.515356785,9.221809924,8.684660591,9.964771308,9.23355913,10.20668963,9.11297114,9.642423692,9.578925327,9.848778246,10.14874006,10.00036421,8.8921793,9.759912223,9.83036104,10.3847499,9.318011095,10.05854825,9.83036104,9.875737115,9.684865671,9.936498834,7.402169178,4.151030304,5.655796862,8.66491391,6.001624441,4.849287102,2.20335521,5.496639442,6.520948229,3.067408128,6.494181896,1.402046081,4.932889696,2.527387863,2.543420667,3.525520726
'231956_at',7.565553622,7.430860797,7.781206196,8.047618024,7.658399794,6.354299465,6.802108062,5.979458119,5.297718049,6.480362645,7.115349123,6.238492112,6.393458368,6.451740047,6.576855554,6.101274176,6.328204328,6.67989667,6.620574745,5.947436401,5.969456291,7.219736848,6.937302852,6.851704655,5.968886909,5.058578853,5.478696324,5.010793347,4.350815978,4.038128779,4.619143305,4.605764109,5.018259562,3.525940866,5.248958797,5.933032454,5.199952694,7.149694669,5.466878235,4.489628203,5.375158694,5.306979391,5.446452685,5.255387918,6.266726506,6.085890216,6.07947133,5.03447408,5.232686662,5.661827762,3.702259362,4.935317389,5.388299107,5.087832991,6.013758648,5.089150006,5.692912324,5.546262169,5.838751635,5.352059673,5.461211664,9.056503932,6.124473777,7.59560068,6.057357765,6.46850642
'232113_at',8.06846471,7.514692584,7.819665565,8.801194168,8.352657523,8.098074738,6.899362961,8.460180448,7.808482241,8.97278917,9.416056706,9.314588632,9.074525477,8.982263749,9.002772786,8.594905739,8.614468509,9.207176163,8.704358002,6.896620381,8.407699361,8.40913299,8.801194168,8.5662805,8.240999169,8.60076809,8.764170995,8.256693471,8.319750283,8.595746485,8.305793618,8.283544281,8.703420045,8.351939172,8.095850517,8.08927364,7.632384711,7.695136053,8.458644052,8.163407613,7.817035256,8.394112541,8.064737237,8.775082951,7.75529346,8.219711842,8.158190863,8.523816027,8.692090257,8.155337975,7.073224143,6.498611113,8.678324759,7.564481861,6.890919003,7.538065471,6.553487458,7.049606224,7.010170192,7.044860011,7.183702068,5.246573917,5.518723536,5.463773928,5.710494469,4.364272026
'232793_at',4.454347975,4.175094617,4.213766927,4.793394039,4.884762931,4.171084887,4.369551407,4.117765139,4.521618349,4.295603586,4.544145441,4.708802653,4.362944673,3.298604599,4.79958889,3.938756373,4.160029199,3.938568851,4.052483801,3.371398575,4.031767233,4.417041706,4.695019268,4.462695655,6.516330391,7.152083444,7.314799227,7.617559766,7.151274567,7.134939292,6.949690628,7.485848184,6.674944963,7.147550254,6.745805995,6.463400147,6.145326558,6.433808035,6.948984144,6.43150349,6.874520348,7.061384332,6.779243134,6.996802851,6.819065407,7.022413127,6.755019272,6.586743255,6.741139685,6.21212485,5.628789152,5.591041281,5.822821443,5.906055815,5.274089044,5.137257183,5.209710664,5.765786796,5.413498444,5.894056304,5.88656167,4.595078926,3.193190803,4.233371039,4.470049377,5.189611226
'232991_at',6.423691482,6.512631778,5.40807435,6.476543716,5.560429803,6.70500512,6.661009424,6.526513888,6.247814653,5.76700397,6.741366434,5.305231537,7.151824706,7.06561754,6.55330316,6.234103705,5.428346039,6.738828713,5.975180148,4.905667596,6.557115852,6.374284948,6.581802443,7.129646414,8.541496921,8.677468284,7.22891313,7.640616436,7.344942784,8.237324846,6.956635042,7.638340187,8.043910446,7.690783156,6.56563004,6.888437939,7.561244768,7.482460852,7.251189308,7.096783907,6.085105766,7.199313022,6.940789361,7.510622876,7.572153467,7.730776752,7.418151783,6.891155878,7.770148279,6.585998885,6.373933013,6.416643388,6.04366527,6.225496026,5.593982477,7.020696473,6.426545581,6.28947606,6.549480631,6.405775651,6.546838286,5.696613774,6.4910585,6.723725534,6.36861188,5.698999059
'233004_x_at',5.97249333,5.881968141,6.075679161,5.723633075,6.476918164,5.122034334,5.128994006,5.287854683,6.062212272,6.538316593,6.285788038,5.870712615,6.115599121,5.997076136,5.793766773,6.480887963,6.161247243,6.34999955,5.90247381,5.933467768,5.534081648,6.344517847,4.998964923,5.381588238,5.136682159,6.012731009,5.300016053,5.887967688,5.16881724,5.560684931,4.6042203,6.146275383,6.004022631,5.082131463,5.220458544,5.427380991,6.274366539,4.737948057,5.868746522,4.676299338,5.265698419,5.314000362,6.344348274,5.361951391,5.854187781,5.415914853,4.915692816,4.64939069,5.636707353,4.854247544,6.184894102,6.096174425,4.485718965,5.495651847,6.61667916,6.24647989,6.36182897,6.483966653,6.167685141,6.494734478,6.14087743,6.129469543,6.220184436,2.886798264,5.148433427,5.34080936
'233270_x_at',6.40716802,6.400851216,6.198074201,6.952699262,6.576293822,5.339255802,5.639614383,5.696480775,6.222724444,6.576293822,6.182178066,6.360840002,6.652664281,6.427069586,6.371854132,6.973528445,6.351568513,6.735344351,6.38541779,5.794749239,6.173111779,7.208328134,6.344854035,7.102980871,7.09266862,7.255767105,7.148624397,6.585998885,6.914844148,7.273662146,6.99727754,7.035527972,6.90549627,6.781171854,6.412895548,5.946445109,6.554273165,6.378822239,6.633105937,6.68883327,6.802765336,6.876964756,6.184414075,6.259771872,6.448368186,6.856775602,6.568069893,6.361506402,6.817981506,5.927402894,5.762973933,5.760233882,5.743340037,5.255387918,5.238972217,5.887392546,6.260422078,5.869590549,5.527413531,6.116820765,5.795587989,5.008745609,5.480428454,5.288206684,5.480684428,4.429482877
'233302_at',5.908365503,5.522888203,5.022778067,5.855201316,5.442563064,4.009908172,3.357604884,4.367647127,3.353400885,3.827769909,4.81322021,5.321517593,3.317064143,5.355149141,4.970248612,2.780454258,4.459033041,4.254162321,4.288727915,3.320299535,4.367647127,5.816283173,4.685137423,6.020261348,6.849948667,6.639378191,6.843318593,6.709798322,6.739245003,7.009918553,7.537027009,6.427772913,6.453561288,6.433627557,6.384882321,2.976429617,3.565321051,2.96311738,3.818678409,4.148403866,3.683898224,6.791855921,0.012064917,3.036708202,2.01541626,5.135115649,4.049253842,2.815375149,0.482038421,3.790363327,1.353315652,0.478678742,4.997470957,4.638025583,3.542716647,1.27140449,-0.518033182,1.54562405,3.857556419,2.750181015,2.621664531,5.571227678,3.628273589,5.60792111,4.105681804,5.83904226
'233412_x_at',4.7363636,1.953074848,3.111896306,3.916625696,3.484334614,0.841503516,2.332987187,2.571846446,4.478919016,4.26396117,4.000638553,4.613384697,4.472041883,4.224226691,3.973782431,3.999033365,0.918482728,2.655555437,4.107280561,3.111763928,3.397586921,3.872717082,3.730627174,4.36173555,2.992826762,1.73598647,1.7408256,3.607582081,0.972293023,5.655531136,0.448976823,3.887895082,0.255807287,4.176114311,1.632520226,2.855545823,4.085915019,4.966230593,4.173218416,4.562260322,4.65399681,3.831925155,4.69053573,5.062934831,5.519734681,2.705740588,0.556315332,1.699365892,4.609171976,2.177985536,5.053286901,3.350330385,3.085148943,3.449534349,2.470496466,3.805306335,3.741618324,2.349895658,4.295978579,3.03418372,5.212529175,2.042166717,2.647752043,2.349701554,0.762229218,1.680263264
'233480_at',6.429558702,5.799011031,5.498538169,6.335454448,5.470586495,6.064364152,6.72794428,5.680585193,6.069572433,5.975469337,5.307450621,5.622785443,5.492804378,5.533329405,5.443426117,5.407587461,5.292022789,5.829103118,5.296319011,4.794287144,5.294693751,5.378960033,4.526420256,5.068040337,4.69341133,2.316188423,3.924898693,4.454347975,4.954181593,3.834381059,4.770561451,3.982050453,5.334506285,3.843372614,4.228749004,3.781272526,3.968612031,3.890715166,3.709913949,4.152736006,4.9203299,5.144375536,4.229688595,5.229708346,4.411465611,2.618440192,4.444982508,1.857149253,4.455761939,4.575238045,2.232268002,4.624650525,5.611043378,4.883925887,6.180722089,1.853330124,4.557139136,4.082428692,4.196318111,0.079927622,2.764704014,6.135237602,5.455044667,6.582187932,5.382300675,5.886272233
'233571_x_at',7.426282315,7.269014128,6.519822694,7.246335663,5.843912455,8.849946196,8.596570241,7.747006289,6.84951259,6.962319665,6.406297081,6.966390078,6.680302831,6.816240761,7.097293087,6.959220983,6.578168369,6.883450904,6.426895586,7.031271466,5.877785673,6.643319125,7.263255149,7.096011509,7.944390792,7.54766463,8.340903172,7.815765093,7.659198183,7.58864812,8.075447428,7.371021156,7.856680814,7.643328239,7.263255149,8.189824282,8.578044545,8.084231968,7.286202638,7.688031427,8.216043993,7.856680814,7.47307662,7.651413264,8.247165576,8.493850818,8.033567941,7.799264211,8.427311128,8.026192745,0.520229115,3.600216207,3.953238486,1.908841847,3.402761514,2.597135009,2.700539083,3.756787636,2.912128626,2.209695913,0.243325609,9.2277304,8.846821504,8.288001633,8.952952821,8.829804884
'233607_at',5.624484633,6.916228021,5.153729913,6.663433188,6.506308849,6.397663138,6.629985192,6.832334286,4.697195665,7.701118275,7.029285978,6.791007132,7.22167177,6.94875051,7.303646347,6.759910168,6.981952482,7.464422155,7.48961423,6.87006613,7.393493302,6.816240761,6.480703593,7.722266578,4.558404202,4.260292729,3.857649576,2.45785843,2.835067049,3.746956305,4.526131921,3.490490249,2.610654328,4.116140127,3.014735342,4.047056881,4.46683771,-0.032454984,2.641408263,1.337822423,3.340478969,1.085180972,4.541740536,0.670897681,4.785626204,0.054916616,3.141494764,2.842281156,4.105117093,3.439824094,8.042891682,8.119871063,6.817545708,7.101175556,6.139276705,6.79143838,7.086009562,6.731447748,6.025359325,6.964427552,6.71876606,4.198476403,4.877754599,4.86184424,4.852770802,3.919243946
'234491_s_at',7.259769984,7.948320442,7.315978909,7.396235778,7.709987285,5.6713014,6.432738954,6.641164693,7.684482136,7.529719663,7.594520732,7.61146361,7.65103505,7.612216616,7.492041336,8.166280682,7.716511798,7.58351961,7.420403171,6.950859939,7.30541602,7.235895304,6.166609105,6.719805942,6.774115711,6.580640894,6.838487328,6.011069268,6.213229021,6.346728571,5.890210597,6.68212688,6.925948497,6.211455057,6.389598216,6.943597336,6.83915692,6.534742004,6.694502142,7.227802946,6.311720668,6.997520391,6.258623177,6.759910168,6.685853734,6.618241347,6.047315643,6.502628965,6.153050038,6.937539437,6.231666063,6.378981202,6.02822134,5.665929947,6.55330316,5.701548011,6.482535393,6.525205992,6.123372487,6.641767231,6.379169787,5.567915014,6.255178842,6.95616634,6.531169611,6.03406829
'234723_x_at',8.321798075,8.61621575,7.064867554,8.804228777,7.996717148,6.9100298,6.249127649,7.029285978,8.159895703,8.949306426,7.757032429,8.906703802,7.764591647,7.752825342,7.844568807,8.48134916,7.721421589,8.623344641,7.748216762,7.338793284,7.889723654,9.214376491,7.792749764,7.697869635,9.735854673,9.851278035,10.17941904,9.383220381,9.591273488,9.814735661,9.902539856,9.56060713,9.201443382,9.646786116,8.877933034,8.294685693,8.820627118,9.335752394,8.792256358,8.671200818,9.091405748,9.687240983,8.583900756,9.293837153,8.843600505,9.064196368,8.882395552,8.85942259,9.423141655,9.100853918,7.080858718,6.95616634,7.205874522,7.361696118,7.471383032,7.011412177,6.458111716,6.683695756,6.177240199,6.986224146,6.746870203,6.839576304,7.148624397,7.084689331,6.874520348,5.421106055
'234989_at',10.11534743,11.6312979,11.38379187,11.43712068,10.61810064,9.878216252,9.388226342,10.42048336,9.568810036,11.01664121,11.40732928,11.18001045,10.7720058,10.99498483,11.07052479,10.80805683,10.97407146,11.19124102,11.29283628,11.25945144,9.806999775,10.57768249,10.94272236,11.16340812,10.19655028,11.31560666,11.4938943,11.15786081,11.8842974,10.99498483,9.003980742,11.54445214,11.44313313,11.69550475,10.55591449,10.38859027,11.23655179,11.44959147,12.06893423,11.93024012,11.78988287,11.83131686,11.89331341,11.94800284,11.10286146,11.20282517,11.93024012,12.0261835,11.77360755,11.16340812,11.34321071,11.32662151,11.0490638,10.15881369,11.15238875,11.62419849,11.41952282,11.68096641,12.04689292,11.83996411,11.43712068,11.38379187,9.492450076,10.60466155,9.276456614,10.42868076
'234998_at',5.152399032,5.162190738,5.514321511,5.542236647,5.785508032,5.962327099,5.579307367,5.770401029,6.238651453,5.738570614,5.849209755,5.759962507,5.982442709,5.870156553,5.545026263,5.634633614,5.83344707,6.00808314,5.646266903,5.431030395,5.814368335,5.562604799,4.821764868,5.273604499,6.135553144,5.366325449,4.221212624,5.722000997,5.477230338,5.834978754,6.388548451,5.55190024,5.08398602,5.146065279,6.225175992,5.984497459,4.606246435,5.757782125,5.332166399,4.810089913,4.115953802,5.825060394,4.641276322,5.556637744,4.683231751,4.563327432,4.91142552,5.508572785,3.567990579,5.560563074,5.93918164,6.112184569,6.309021993,6.681730557,6.063584073,5.918632891,6.355347156,6.039126702,6.180558932,5.319407737,6.132100282,5.149644514,6.321481331,4.53476088,6.427599833,5.46749086
'235072_s_at',7.686053435,7.644064865,7.368217484,7.697869635,7.776949189,8.074900094,7.737408177,7.870734466,8.406317054,7.706785668,7.293517291,7.702329124,7.931262728,7.707624728,7.676940274,7.756175034,7.468336464,7.549752443,7.691613834,6.912324674,7.084419484,7.54516614,8.119871063,7.604841015,7.547298001,6.940095063,7.39997792,6.870954014,7.434775013,7.491335362,6.331556942,7.65103505,7.498841125,7.344623153,7.110947352,7.498151834,8.098613537,7.941502896,8.12599496,7.842246295,7.984553951,7.840936259,8.122133145,7.815348261,7.817035256,7.649076272,7.322522605,7.391876278,6.920144165,7.910822308,10.09001634,9.376303355,9.552572995,10.11534743,9.26078147,9.536598945,8.760259896,9.129066173,8.535676581,8.924901966,9.08614892,6.826447173,7.615644139,7.671057382,8.250930797,8.484441519
'235556_at',5.762428291,6.268541628,6.331726394,6.304685608,6.634478561,7.229185991,7.135455923,7.214677462,6.649292653,6.528389341,6.591878736,7.144631325,6.92709581,6.969445372,6.657048805,6.922445265,6.531937199,6.804709071,6.908919805,5.608823087,6.422616547,6.725846946,6.845116844,6.393638642,7.16853731,7.345861112,7.737002602,7.367580326,7.470064636,7.356235957,7.074219287,7.464422155,7.596328956,7.707199398,7.130194877,7.133841718,7.103995267,7.208044249,7.705573506,7.713627114,7.466056353,7.395003531,7.905621337,7.844126499,7.471038823,7.289139242,7.817035256,7.487900417,7.250321006,7.127295551,6.420522816,6.708536641,6.53869261,6.350340357,5.527919274,6.123679714,6.986956641,7.054866853,6.639982448,6.912324674,6.698350222,4.968986549,5.918063377,5.590532113,6.643906455,5.173777514
